time,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,precipitation_sum,relative_humidity_2m_mean,wind_speed_10m_mean,wind_speed_10m_max,wind_gusts_10m_max,surface_pressure_mean,cloud_cover_mean,shortwave_radiation_sum,et0_fao_evapotranspiration,uv_index_max,district_id,district_name,latitude,longitude
2021-05-23,3,32.6,38.3,26.4,35.3,0.0,47,7.7,16.8,35.6,965.4,49,23.71,6.69,,kabirdham,Kabirdham,22.01,81.22
2021-05-24,3,33.0,38.8,28.1,34.5,0.0,42,11.4,17.7,39.6,965.3,98,24.23,7.54,,kabirdham,Kabirdham,22.01,81.22
2021-05-25,3,31.9,38.0,26.9,31.6,0.0,36,13.3,22.2,47.9,962.3,100,23.51,7.86,,kabirdham,Kabirdham,22.01,81.22
2021-05-26,3,32.7,38.9,26.4,33.2,0.0,37,13.0,23.5,50.0,959.7,94,25.59,8.3,,kabirdham,Kabirdham,22.01,81.22
2021-05-27,3,33.0,38.3,27.8,35.2,0.0,49,12.7,22.9,50.4,960.4,90,19.23,6.61,,kabirdham,Kabirdham,22.01,81.22
2021-05-28,3,33.7,40.5,27.1,36.2,0.0,46,9.5,19.1,37.4,963.1,62,23.37,7.17,,kabirdham,Kabirdham,22.01,81.22
2021-05-29,2,33.9,40.6,27.8,37.3,0.0,46,6.2,14.1,27.7,964.9,21,22.85,6.34,,kabirdham,Kabirdham,22.01,81.22
2021-05-30,2,33.2,40.5,27.4,36.4,0.0,49,6.8,15.5,35.6,964.6,27,20.91,5.91,,kabirdham,Kabirdham,22.01,81.22
2021-05-31,51,33.2,37.4,29.2,36.6,0.6,50,9.3,16.2,39.6,963.5,41,19.53,5.9,,kabirdham,Kabirdham,22.01,81.22
2021-06-01,61,31.7,38.5,27.3,36.9,2.7,62,5.9,9.4,28.4,964.7,39,22.07,5.48,,kabirdham,Kabirdham,22.01,81.22
2021-06-02,63,30.0,35.9,27.3,34.9,4.5,67,5.5,13.8,30.6,966.6,84,16.4,4.14,,kabirdham,Kabirdham,22.01,81.22
2021-06-03,63,29.9,36.5,26.2,35.2,4.4,69,4.3,8.3,22.7,967.7,66,22.29,5.11,,kabirdham,Kabirdham,22.01,81.22
2021-06-04,53,29.1,33.7,25.4,34.3,5.8,74,7.2,11.5,29.9,968.3,56,21.12,4.91,,kabirdham,Kabirdham,22.01,81.22
2021-06-05,61,30.1,34.2,26.1,34.9,2.5,67,6.8,11.4,34.2,967.8,48,20.88,5.0,,kabirdham,Kabirdham,22.01,81.22
2021-06-06,61,31.5,37.0,25.8,36.7,2.0,65,6.7,13.0,32.0,966.9,21,23.53,5.77,,kabirdham,Kabirdham,22.01,81.22
2021-06-07,63,31.9,37.4,28.3,37.0,4.1,63,7.6,12.6,32.8,965.6,33,21.46,5.6,,kabirdham,Kabirdham,22.01,81.22
2021-06-08,63,30.2,36.9,25.9,35.6,16.7,72,7.9,13.6,28.4,963.9,46,22.12,5.35,,kabirdham,Kabirdham,22.01,81.22
2021-06-09,61,29.4,34.9,25.0,34.4,4.8,74,8.5,15.9,32.8,962.7,77,19.5,4.67,,kabirdham,Kabirdham,22.01,81.22
2021-06-10,63,26.7,31.6,24.1,31.0,20.6,83,9.7,14.0,38.2,961.2,94,13.48,3.13,,kabirdham,Kabirdham,22.01,81.22
2021-06-11,61,26.6,29.3,24.8,31.1,6.0,84,9.6,18.6,52.9,960.1,93,10.42,2.5,,kabirdham,Kabirdham,22.01,81.22
2021-06-12,63,28.1,32.9,25.2,32.4,4.2,78,11.1,20.9,44.3,960.3,63,15.08,3.78,,kabirdham,Kabirdham,22.01,81.22
2021-06-13,61,28.7,32.8,26.0,34.1,7.4,80,8.3,13.2,37.4,959.7,93,15.53,3.71,,kabirdham,Kabirdham,22.01,81.22
2021-06-14,55,28.0,32.8,25.5,33.2,8.7,82,9.0,13.5,31.0,958.5,100,5.63,1.83,,kabirdham,Kabirdham,22.01,81.22
2021-06-15,53,27.9,31.9,24.8,32.4,1.5,80,11.8,15.7,43.2,958.4,98,9.48,2.82,,kabirdham,Kabirdham,22.01,81.22
2021-06-16,53,27.3,30.1,25.2,32.8,7.7,87,8.8,14.0,32.8,960.7,100,6.53,1.73,,kabirdham,Kabirdham,22.01,81.22
